id,customer_id,status,created_at,updated_at
1186,229,shipped,2012-03-21 01:55:06 UTC,2012-03-21 01:55:06 UTC
1187,229,shipped,2012-03-17 18:55:06 UTC,2012-03-17 18:55:06 UTC
1188,229,shipped,2012-03-27 06:55:06 UTC,2012-03-27 06:55:06 UTC
1189,229,shipped,2012-03-16 10:55:06 UTC,2012-03-16 10:55:06 UTC
1190,230,shipped,2012-03-10 22:55:06 UTC,2012-03-10 22:55:06 UTC
1191,231,shipped,2012-03-09 19:55:06 UTC,2012-03-09 19:55:06 UTC
1192,231,shipped,2012-03-14 11:55:06 UTC,2012-03-14 11:55:06 UTC
1193,231,shipped,2012-03-06 21:55:06 UTC,2012-03-06 21:55:06 UTC
1194,231,shipped,2012-03-18 07:55:06 UTC,2012-03-18 07:55:06 UTC
1195,231,shipped,2012-03-07 05:55:06 UTC,2012-03-07 05:55:06 UTC
1196,232,shipped,2012-03-09 00:55:06 UTC,2012-03-09 00:55:06 UTC
1197,232,shipped,2012-03-25 09:55:06 UTC,2012-03-25 09:55:06 UTC
1198,232,shipped,2012-03-24 00:55:06 UTC,2012-03-24 00:55:06 UTC
1199,232,shipped,2012-03-20 16:55:06 UTC,2012-03-20 16:55:06 UTC
1200,232,shipped,2012-03-15 23:55:06 UTC,2012-03-15 23:55:06 UTC
1201,232,shipped,2012-03-26 00:55:06 UTC,2012-03-26 00:55:06 UTC
1202,232,shipped,2012-03-24 14:55:06 UTC,2012-03-24 14:55:06 UTC
1203,232,shipped,2012-03-23 15:55:06 UTC,2012-03-23 15:55:06 UTC
1204,232,shipped,2012-03-23 10:55:06 UTC,2012-03-23 10:55:06 UTC
1205,233,shipped,2012-03-09 18:55:06 UTC,2012-03-09 18:55:06 UTC
1206,235,shipped,2012-03-12 22:55:06 UTC,2012-03-12 22:55:06 UTC
1207,235,shipped,2012-03-21 10:55:07 UTC,2012-03-21 10:55:07 UTC
1208,235,shipped,2012-03-18 08:55:07 UTC,2012-03-18 08:55:07 UTC
1209,235,shipped,2012-03-26 19:55:07 UTC,2012-03-26 19:55:07 UTC
1210,235,shipped,2012-03-14 01:55:07 UTC,2012-03-14 01:55:07 UTC
1211,235,shipped,2012-03-14 22:55:07 UTC,2012-03-14 22:55:07 UTC
1212,235,shipped,2012-03-14 20:55:07 UTC,2012-03-14 20:55:07 UTC
1213,236,shipped,2012-03-12 07:55:07 UTC,2012-03-12 07:55:07 UTC
1214,236,shipped,2012-03-11 11:55:07 UTC,2012-03-11 11:55:07 UTC
1215,236,shipped,2012-03-14 18:55:07 UTC,2012-03-14 18:55:07 UTC
1216,236,shipped,2012-03-24 16:55:07 UTC,2012-03-24 16:55:07 UTC
1217,236,shipped,2012-03-08 10:55:07 UTC,2012-03-08 10:55:07 UTC
1218,236,shipped,2012-03-25 16:55:07 UTC,2012-03-25 16:55:07 UTC
1219,237,shipped,2012-03-20 04:55:07 UTC,2012-03-20 04:55:07 UTC
1220,237,shipped,2012-03-08 21:55:07 UTC,2012-03-08 21:55:07 UTC
1221,237,shipped,2012-03-08 07:55:07 UTC,2012-03-08 07:55:07 UTC
1222,237,shipped,2012-03-19 00:55:07 UTC,2012-03-19 00:55:07 UTC
1223,237,shipped,2012-03-14 07:55:07 UTC,2012-03-14 07:55:07 UTC
1224,238,shipped,2012-03-12 05:55:07 UTC,2012-03-12 05:55:07 UTC
1225,238,shipped,2012-03-12 22:55:07 UTC,2012-03-12 22:55:07 UTC
1226,238,shipped,2012-03-22 05:55:07 UTC,2012-03-22 05:55:07 UTC
1227,238,shipped,2012-03-10 11:55:07 UTC,2012-03-10 11:55:07 UTC
1228,238,shipped,2012-03-18 23:55:08 UTC,2012-03-18 23:55:08 UTC
1229,238,shipped,2012-03-22 18:55:08 UTC,2012-03-22 18:55:08 UTC
1230,238,shipped,2012-03-23 20:55:08 UTC,2012-03-23 20:55:08 UTC
1231,238,shipped,2012-03-16 10:55:08 UTC,2012-03-16 10:55:08 UTC
1232,238,shipped,2012-03-23 15:55:08 UTC,2012-03-23 15:55:08 UTC
1233,241,shipped,2012-03-19 07:55:08 UTC,2012-03-19 07:55:08 UTC
1234,242,shipped,2012-03-15 11:55:08 UTC,2012-03-15 11:55:08 UTC
1235,242,shipped,2012-03-20 09:55:08 UTC,2012-03-20 09:55:08 UTC
1236,242,shipped,2012-03-24 20:55:08 UTC,2012-03-24 20:55:08 UTC
1237,243,shipped,2012-03-16 19:55:08 UTC,2012-03-16 19:55:08 UTC
1238,243,shipped,2012-03-15 19:55:08 UTC,2012-03-15 19:55:08 UTC
1239,243,shipped,2012-03-19 05:55:08 UTC,2012-03-19 05:55:08 UTC
1240,243,shipped,2012-03-18 20:55:08 UTC,2012-03-18 20:55:08 UTC
1241,243,shipped,2012-03-13 02:55:08 UTC,2012-03-13 02:55:08 UTC
1242,243,shipped,2012-03-26 02:55:08 UTC,2012-03-26 02:55:08 UTC
1243,243,shipped,2012-03-25 19:55:08 UTC,2012-03-25 19:55:08 UTC
1244,244,shipped,2012-03-15 23:55:08 UTC,2012-03-15 23:55:08 UTC
1245,244,shipped,2012-03-14 21:55:08 UTC,2012-03-14 21:55:08 UTC
1246,244,shipped,2012-03-22 22:55:08 UTC,2012-03-22 22:55:08 UTC
1247,244,shipped,2012-03-20 03:55:08 UTC,2012-03-20 03:55:08 UTC
1248,246,shipped,2012-03-19 10:55:08 UTC,2012-03-19 10:55:08 UTC
1249,246,shipped,2012-03-08 11:55:09 UTC,2012-03-08 11:55:09 UTC
1250,246,shipped,2012-03-11 20:55:09 UTC,2012-03-11 20:55:09 UTC
1251,247,shipped,2012-03-12 14:55:09 UTC,2012-03-12 14:55:09 UTC
1252,247,shipped,2012-03-26 22:55:09 UTC,2012-03-26 22:55:09 UTC
1253,247,shipped,2012-03-23 14:55:09 UTC,2012-03-23 14:55:09 UTC
1254,247,shipped,2012-03-19 06:55:09 UTC,2012-03-19 06:55:09 UTC
1255,247,shipped,2012-03-23 19:55:09 UTC,2012-03-23 19:55:09 UTC
1256,247,shipped,2012-03-12 22:55:09 UTC,2012-03-12 22:55:09 UTC
1257,247,shipped,2012-03-10 21:55:09 UTC,2012-03-10 21:55:09 UTC
1258,247,shipped,2012-03-15 17:55:09 UTC,2012-03-15 17:55:09 UTC
1259,247,shipped,2012-03-18 07:55:09 UTC,2012-03-18 07:55:09 UTC
1260,248,shipped,2012-03-06 17:55:09 UTC,2012-03-06 17:55:09 UTC
1261,248,shipped,2012-03-15 17:55:09 UTC,2012-03-15 17:55:09 UTC
1262,248,shipped,2012-03-12 12:55:09 UTC,2012-03-12 12:55:09 UTC
1263,248,shipped,2012-03-21 12:55:09 UTC,2012-03-21 12:55:09 UTC
1264,248,shipped,2012-03-18 16:55:09 UTC,2012-03-18 16:55:09 UTC
1265,248,shipped,2012-03-12 20:55:09 UTC,2012-03-12 20:55:09 UTC
1266,248,shipped,2012-03-22 03:55:09 UTC,2012-03-22 03:55:09 UTC
1267,249,shipped,2012-03-23 02:55:09 UTC,2012-03-23 02:55:09 UTC
1268,249,shipped,2012-03-09 05:55:10 UTC,2012-03-09 05:55:10 UTC
1269,249,shipped,2012-03-20 17:55:10 UTC,2012-03-20 17:55:10 UTC
1270,249,shipped,2012-03-27 06:55:10 UTC,2012-03-27 06:55:10 UTC
1271,249,shipped,2012-03-09 09:55:10 UTC,2012-03-09 09:55:10 UTC
1272,249,shipped,2012-03-19 13:55:10 UTC,2012-03-19 13:55:10 UTC
1273,250,shipped,2012-03-15 12:55:10 UTC,2012-03-15 12:55:10 UTC
1274,250,shipped,2012-03-17 11:55:10 UTC,2012-03-17 11:55:10 UTC
1275,250,shipped,2012-03-26 08:55:10 UTC,2012-03-26 08:55:10 UTC
1276,250,shipped,2012-03-22 09:55:10 UTC,2012-03-22 09:55:10 UTC
1277,250,shipped,2012-03-14 10:55:10 UTC,2012-03-14 10:55:10 UTC
1278,250,shipped,2012-03-16 09:55:10 UTC,2012-03-16 09:55:10 UTC
1279,250,shipped,2012-03-06 22:55:10 UTC,2012-03-06 22:55:10 UTC
1280,250,shipped,2012-03-10 06:55:10 UTC,2012-03-10 06:55:10 UTC
1281,251,shipped,2012-03-12 17:55:10 UTC,2012-03-12 17:55:10 UTC
1282,251,shipped,2012-03-23 20:55:10 UTC,2012-03-23 20:55:10 UTC
1283,251,shipped,2012-03-10 12:55:10 UTC,2012-03-10 12:55:10 UTC
1284,251,shipped,2012-03-18 21:55:10 UTC,2012-03-18 21:55:10 UTC
1285,251,shipped,2012-03-17 23:55:10 UTC,2012-03-17 23:55:10 UTC
1286,251,shipped,2012-03-22 16:55:10 UTC,2012-03-22 16:55:10 UTC
1287,252,shipped,2012-03-13 03:55:10 UTC,2012-03-13 03:55:10 UTC
1288,252,shipped,2012-03-21 03:55:10 UTC,2012-03-21 03:55:10 UTC
1289,252,shipped,2012-03-27 05:55:10 UTC,2012-03-27 05:55:10 UTC
1290,252,shipped,2012-03-15 02:55:11 UTC,2012-03-15 02:55:11 UTC
1291,253,shipped,2012-03-21 21:55:11 UTC,2012-03-21 21:55:11 UTC
1292,253,shipped,2012-03-08 10:55:11 UTC,2012-03-08 10:55:11 UTC
1293,253,shipped,2012-03-22 21:55:11 UTC,2012-03-22 21:55:11 UTC
1294,253,shipped,2012-03-12 19:55:11 UTC,2012-03-12 19:55:11 UTC
1295,253,shipped,2012-03-20 15:55:11 UTC,2012-03-20 15:55:11 UTC
1296,253,shipped,2012-03-24 01:55:11 UTC,2012-03-24 01:55:11 UTC
1297,253,shipped,2012-03-10 05:55:11 UTC,2012-03-10 05:55:11 UTC
1298,253,shipped,2012-03-19 00:55:11 UTC,2012-03-19 00:55:11 UTC
1299,254,shipped,2012-03-22 04:55:11 UTC,2012-03-22 04:55:11 UTC
1300,254,shipped,2012-03-22 10:55:11 UTC,2012-03-22 10:55:11 UTC
1301,254,shipped,2012-03-13 02:55:11 UTC,2012-03-13 02:55:11 UTC
1302,254,shipped,2012-03-27 12:55:11 UTC,2012-03-27 12:55:11 UTC
1303,255,shipped,2012-03-10 09:55:11 UTC,2012-03-10 09:55:11 UTC
1304,255,shipped,2012-03-15 19:55:11 UTC,2012-03-15 19:55:11 UTC
1305,255,shipped,2012-03-12 15:55:11 UTC,2012-03-12 15:55:11 UTC
1306,255,shipped,2012-03-16 13:55:11 UTC,2012-03-16 13:55:11 UTC
1307,256,shipped,2012-03-07 20:55:11 UTC,2012-03-07 20:55:11 UTC
1308,256,shipped,2012-03-11 09:55:11 UTC,2012-03-11 09:55:11 UTC
1309,256,shipped,2012-03-12 00:55:11 UTC,2012-03-12 00:55:11 UTC
1310,256,shipped,2012-03-22 15:55:11 UTC,2012-03-22 15:55:11 UTC
1311,256,shipped,2012-03-08 20:55:11 UTC,2012-03-08 20:55:11 UTC
1312,256,shipped,2012-03-07 02:55:12 UTC,2012-03-07 02:55:12 UTC
1313,256,shipped,2012-03-08 05:55:12 UTC,2012-03-08 05:55:12 UTC
1314,256,shipped,2012-03-09 11:55:12 UTC,2012-03-09 11:55:12 UTC
1315,256,shipped,2012-03-11 04:55:12 UTC,2012-03-11 04:55:12 UTC
1316,256,shipped,2012-03-18 01:55:12 UTC,2012-03-18 01:55:12 UTC
1317,259,shipped,2012-03-19 05:55:12 UTC,2012-03-19 05:55:12 UTC
1318,259,shipped,2012-03-15 21:55:12 UTC,2012-03-15 21:55:12 UTC
1319,259,shipped,2012-03-22 00:55:12 UTC,2012-03-22 00:55:12 UTC
1320,260,shipped,2012-03-26 16:55:12 UTC,2012-03-26 16:55:12 UTC
1321,260,shipped,2012-03-07 12:55:12 UTC,2012-03-07 12:55:12 UTC
1322,260,shipped,2012-03-07 09:55:12 UTC,2012-03-07 09:55:12 UTC
1323,260,shipped,2012-03-23 06:55:12 UTC,2012-03-23 06:55:12 UTC
1324,260,shipped,2012-03-20 09:55:12 UTC,2012-03-20 09:55:12 UTC
1325,260,shipped,2012-03-11 16:55:12 UTC,2012-03-11 16:55:12 UTC
1326,260,shipped,2012-03-18 05:55:12 UTC,2012-03-18 05:55:12 UTC
1327,260,shipped,2012-03-08 00:55:12 UTC,2012-03-08 00:55:12 UTC
1328,260,shipped,2012-03-12 15:55:12 UTC,2012-03-12 15:55:12 UTC
1329,260,shipped,2012-03-12 23:55:12 UTC,2012-03-12 23:55:12 UTC
1330,261,shipped,2012-03-11 09:55:12 UTC,2012-03-11 09:55:12 UTC
1331,261,shipped,2012-03-15 09:55:12 UTC,2012-03-15 09:55:12 UTC
1332,261,shipped,2012-03-14 03:55:12 UTC,2012-03-14 03:55:12 UTC
1333,262,shipped,2012-03-26 10:55:12 UTC,2012-03-26 10:55:12 UTC
1334,262,shipped,2012-03-19 18:55:13 UTC,2012-03-19 18:55:13 UTC
1335,262,shipped,2012-03-07 23:55:13 UTC,2012-03-07 23:55:13 UTC
1336,262,shipped,2012-03-08 05:55:13 UTC,2012-03-08 05:55:13 UTC
1337,262,shipped,2012-03-18 17:55:13 UTC,2012-03-18 17:55:13 UTC
1338,262,shipped,2012-03-19 02:55:13 UTC,2012-03-19 02:55:13 UTC
1339,262,shipped,2012-03-25 04:55:13 UTC,2012-03-25 04:55:13 UTC
1340,262,shipped,2012-03-16 05:55:13 UTC,2012-03-16 05:55:13 UTC
1341,262,shipped,2012-03-16 16:55:13 UTC,2012-03-16 16:55:13 UTC
1342,263,shipped,2012-03-21 13:55:13 UTC,2012-03-21 13:55:13 UTC
1343,263,shipped,2012-03-26 06:55:13 UTC,2012-03-26 06:55:13 UTC
1344,263,shipped,2012-03-23 08:55:13 UTC,2012-03-23 08:55:13 UTC
1345,263,shipped,2012-03-16 13:55:13 UTC,2012-03-16 13:55:13 UTC
1346,263,shipped,2012-03-24 02:55:13 UTC,2012-03-24 02:55:13 UTC
1347,263,shipped,2012-03-08 19:55:13 UTC,2012-03-08 19:55:13 UTC
1348,264,shipped,2012-03-22 09:55:13 UTC,2012-03-22 09:55:13 UTC
1349,264,shipped,2012-03-20 01:55:13 UTC,2012-03-20 01:55:13 UTC
1350,264,shipped,2012-03-11 14:55:13 UTC,2012-03-11 14:55:13 UTC
1351,264,shipped,2012-03-18 09:55:13 UTC,2012-03-18 09:55:13 UTC
1352,265,shipped,2012-03-18 03:55:14 UTC,2012-03-18 03:55:14 UTC
1353,265,shipped,2012-03-18 12:55:14 UTC,2012-03-18 12:55:14 UTC
1354,265,shipped,2012-03-10 16:55:14 UTC,2012-03-10 16:55:14 UTC
1355,265,shipped,2012-03-26 14:55:14 UTC,2012-03-26 14:55:14 UTC
1356,265,shipped,2012-03-21 06:55:14 UTC,2012-03-21 06:55:14 UTC
1357,265,shipped,2012-03-21 02:55:14 UTC,2012-03-21 02:55:14 UTC
1358,265,shipped,2012-03-12 23:55:14 UTC,2012-03-12 23:55:14 UTC
1359,265,shipped,2012-03-15 00:55:14 UTC,2012-03-15 00:55:14 UTC
1360,266,shipped,2012-03-18 10:55:14 UTC,2012-03-18 10:55:14 UTC
1361,266,shipped,2012-03-26 06:55:14 UTC,2012-03-26 06:55:14 UTC
1362,267,shipped,2012-03-13 21:55:14 UTC,2012-03-13 21:55:14 UTC
1363,267,shipped,2012-03-26 20:55:14 UTC,2012-03-26 20:55:14 UTC
1364,267,shipped,2012-03-21 08:55:14 UTC,2012-03-21 08:55:14 UTC
1365,267,shipped,2012-03-08 17:55:14 UTC,2012-03-08 17:55:14 UTC
1366,267,shipped,2012-03-10 15:55:14 UTC,2012-03-10 15:55:14 UTC
1367,267,shipped,2012-03-17 04:55:14 UTC,2012-03-17 04:55:14 UTC
1368,267,shipped,2012-03-19 17:55:14 UTC,2012-03-19 17:55:14 UTC
1369,267,shipped,2012-03-07 20:55:14 UTC,2012-03-07 20:55:14 UTC
1370,268,shipped,2012-03-25 09:55:14 UTC,2012-03-25 09:55:14 UTC
1371,268,shipped,2012-03-06 18:55:15 UTC,2012-03-06 18:55:15 UTC
1372,268,shipped,2012-03-14 05:55:15 UTC,2012-03-14 05:55:15 UTC
1373,268,shipped,2012-03-07 14:55:15 UTC,2012-03-07 14:55:15 UTC
1374,268,shipped,2012-03-14 12:55:15 UTC,2012-03-14 12:55:15 UTC
1375,268,shipped,2012-03-13 14:55:15 UTC,2012-03-13 14:55:15 UTC
1376,268,shipped,2012-03-11 18:55:15 UTC,2012-03-11 18:55:15 UTC
1377,268,shipped,2012-03-22 13:55:15 UTC,2012-03-22 13:55:15 UTC
1378,268,shipped,2012-03-24 06:55:15 UTC,2012-03-24 06:55:15 UTC
1379,268,shipped,2012-03-23 21:55:15 UTC,2012-03-23 21:55:15 UTC
1380,269,shipped,2012-03-22 23:55:15 UTC,2012-03-22 23:55:15 UTC
1381,269,shipped,2012-03-20 02:55:15 UTC,2012-03-20 02:55:15 UTC
1382,269,shipped,2012-03-19 12:55:15 UTC,2012-03-19 12:55:15 UTC
1383,269,shipped,2012-03-12 16:55:15 UTC,2012-03-12 16:55:15 UTC
1384,269,shipped,2012-03-16 13:55:15 UTC,2012-03-16 13:55:15 UTC
1385,269,shipped,2012-03-26 17:55:15 UTC,2012-03-26 17:55:15 UTC
1386,269,shipped,2012-03-23 22:55:15 UTC,2012-03-23 22:55:15 UTC
1387,269,shipped,2012-03-16 01:55:15 UTC,2012-03-16 01:55:15 UTC
1388,269,shipped,2012-03-17 21:55:15 UTC,2012-03-17 21:55:15 UTC
1389,270,shipped,2012-03-11 06:55:15 UTC,2012-03-11 06:55:15 UTC
1390,270,shipped,2012-03-25 11:55:15 UTC,2012-03-25 11:55:15 UTC
1391,271,shipped,2012-03-13 05:55:15 UTC,2012-03-13 05:55:15 UTC
1392,271,shipped,2012-03-08 12:55:15 UTC,2012-03-08 12:55:15 UTC
1393,271,shipped,2012-03-25 12:55:16 UTC,2012-03-25 12:55:16 UTC
1394,273,shipped,2012-03-18 03:55:16 UTC,2012-03-18 03:55:16 UTC
1395,273,shipped,2012-03-13 03:55:16 UTC,2012-03-13 03:55:16 UTC
1396,273,shipped,2012-03-23 03:55:16 UTC,2012-03-23 03:55:16 UTC
1397,273,shipped,2012-03-09 20:55:16 UTC,2012-03-09 20:55:16 UTC
1398,274,shipped,2012-03-26 07:55:16 UTC,2012-03-26 07:55:16 UTC
1399,275,shipped,2012-03-18 05:55:16 UTC,2012-03-18 05:55:16 UTC
1400,275,shipped,2012-03-24 10:55:16 UTC,2012-03-24 10:55:16 UTC
1401,275,shipped,2012-03-24 06:55:16 UTC,2012-03-24 06:55:16 UTC
1402,275,shipped,2012-03-13 14:55:16 UTC,2012-03-13 14:55:16 UTC
1403,275,shipped,2012-03-09 20:55:16 UTC,2012-03-09 20:55:16 UTC
1404,275,shipped,2012-03-06 23:55:16 UTC,2012-03-06 23:55:16 UTC
1405,275,shipped,2012-03-27 03:55:16 UTC,2012-03-27 03:55:16 UTC
1406,275,shipped,2012-03-10 12:55:16 UTC,2012-03-10 12:55:16 UTC
1407,276,shipped,2012-03-07 14:55:16 UTC,2012-03-07 14:55:16 UTC
1408,276,shipped,2012-03-27 01:55:16 UTC,2012-03-27 01:55:16 UTC
1409,276,shipped,2012-03-12 12:55:16 UTC,2012-03-12 12:55:16 UTC
1410,276,shipped,2012-03-25 11:55:16 UTC,2012-03-25 11:55:16 UTC
1411,276,shipped,2012-03-15 13:55:16 UTC,2012-03-15 13:55:16 UTC
1412,276,shipped,2012-03-10 23:55:16 UTC,2012-03-10 23:55:16 UTC
1413,276,shipped,2012-03-26 21:55:17 UTC,2012-03-26 21:55:17 UTC
1414,276,shipped,2012-03-21 09:55:17 UTC,2012-03-21 09:55:17 UTC
1415,276,shipped,2012-03-16 09:55:17 UTC,2012-03-16 09:55:17 UTC
1416,276,shipped,2012-03-09 14:55:17 UTC,2012-03-09 14:55:17 UTC
1417,277,shipped,2012-03-21 12:55:17 UTC,2012-03-21 12:55:17 UTC
1418,277,shipped,2012-03-16 05:55:17 UTC,2012-03-16 05:55:17 UTC
1419,277,shipped,2012-03-20 12:55:17 UTC,2012-03-20 12:55:17 UTC
1420,277,shipped,2012-03-27 07:55:17 UTC,2012-03-27 07:55:17 UTC
1421,277,shipped,2012-03-12 06:55:17 UTC,2012-03-12 06:55:17 UTC
1422,277,shipped,2012-03-11 13:55:17 UTC,2012-03-11 13:55:17 UTC
1423,277,shipped,2012-03-08 02:55:17 UTC,2012-03-08 02:55:17 UTC
1424,277,shipped,2012-03-09 07:55:17 UTC,2012-03-09 07:55:17 UTC
1425,277,shipped,2012-03-20 22:55:17 UTC,2012-03-20 22:55:17 UTC
1426,277,shipped,2012-03-22 12:55:17 UTC,2012-03-22 12:55:17 UTC
1427,278,shipped,2012-03-08 08:55:17 UTC,2012-03-08 08:55:17 UTC
1428,278,shipped,2012-03-08 21:55:17 UTC,2012-03-08 21:55:17 UTC
1429,278,shipped,2012-03-20 15:55:17 UTC,2012-03-20 15:55:17 UTC
1430,278,shipped,2012-03-26 21:55:17 UTC,2012-03-26 21:55:17 UTC
1431,278,shipped,2012-03-12 01:55:17 UTC,2012-03-12 01:55:17 UTC
1432,279,shipped,2012-03-08 04:55:17 UTC,2012-03-08 04:55:17 UTC
1433,279,shipped,2012-03-19 13:55:17 UTC,2012-03-19 13:55:17 UTC
1434,279,shipped,2012-03-10 01:55:17 UTC,2012-03-10 01:55:17 UTC
1435,279,shipped,2012-03-17 12:55:18 UTC,2012-03-17 12:55:18 UTC
1436,279,shipped,2012-03-26 11:55:18 UTC,2012-03-26 11:55:18 UTC
1437,280,shipped,2012-03-22 07:55:18 UTC,2012-03-22 07:55:18 UTC
1438,280,shipped,2012-03-19 09:55:18 UTC,2012-03-19 09:55:18 UTC
1439,280,shipped,2012-03-26 12:55:18 UTC,2012-03-26 12:55:18 UTC
1440,280,shipped,2012-03-15 19:55:18 UTC,2012-03-15 19:55:18 UTC
1441,280,shipped,2012-03-18 11:55:18 UTC,2012-03-18 11:55:18 UTC
1442,280,shipped,2012-03-08 15:55:18 UTC,2012-03-08 15:55:18 UTC
1443,280,shipped,2012-03-11 14:55:18 UTC,2012-03-11 14:55:18 UTC
1444,280,shipped,2012-03-18 16:55:18 UTC,2012-03-18 16:55:18 UTC
1445,280,shipped,2012-03-21 01:55:18 UTC,2012-03-21 01:55:18 UTC
1446,281,shipped,2012-03-16 18:55:18 UTC,2012-03-16 18:55:18 UTC
1447,281,shipped,2012-03-20 11:55:18 UTC,2012-03-20 11:55:18 UTC
1448,282,shipped,2012-03-21 20:55:18 UTC,2012-03-21 20:55:18 UTC
1449,282,shipped,2012-03-23 02:55:18 UTC,2012-03-23 02:55:18 UTC
1450,282,shipped,2012-03-24 08:55:18 UTC,2012-03-24 08:55:18 UTC
1451,282,shipped,2012-03-11 07:55:18 UTC,2012-03-11 07:55:18 UTC
1452,283,shipped,2012-03-17 08:55:18 UTC,2012-03-17 08:55:18 UTC
1453,283,shipped,2012-03-19 06:55:18 UTC,2012-03-19 06:55:18 UTC
1454,283,shipped,2012-03-16 07:55:18 UTC,2012-03-16 07:55:18 UTC
1455,284,shipped,2012-03-21 07:55:19 UTC,2012-03-21 07:55:19 UTC
1456,284,shipped,2012-03-15 11:55:19 UTC,2012-03-15 11:55:19 UTC
1457,284,shipped,2012-03-25 20:55:19 UTC,2012-03-25 20:55:19 UTC
1458,284,shipped,2012-03-08 17:55:19 UTC,2012-03-08 17:55:19 UTC
1459,285,shipped,2012-03-20 08:55:19 UTC,2012-03-20 08:55:19 UTC
1460,285,shipped,2012-03-11 20:55:19 UTC,2012-03-11 20:55:19 UTC
1461,285,shipped,2012-03-14 15:55:19 UTC,2012-03-14 15:55:19 UTC
1462,285,shipped,2012-03-15 14:55:19 UTC,2012-03-15 14:55:19 UTC
1463,285,shipped,2012-03-11 15:55:19 UTC,2012-03-11 15:55:19 UTC
1464,285,shipped,2012-03-20 15:55:19 UTC,2012-03-20 15:55:19 UTC
1465,285,shipped,2012-03-20 00:55:19 UTC,2012-03-20 00:55:19 UTC
1466,285,shipped,2012-03-23 07:55:19 UTC,2012-03-23 07:55:19 UTC
1467,285,shipped,2012-03-15 17:55:19 UTC,2012-03-15 17:55:19 UTC
1468,286,shipped,2012-03-23 13:55:19 UTC,2012-03-23 13:55:19 UTC
1469,286,shipped,2012-03-18 19:55:19 UTC,2012-03-18 19:55:19 UTC
1470,286,shipped,2012-03-20 23:55:19 UTC,2012-03-20 23:55:19 UTC
1471,287,shipped,2012-03-13 20:55:19 UTC,2012-03-13 20:55:19 UTC
1472,287,shipped,2012-03-09 12:55:19 UTC,2012-03-09 12:55:19 UTC
1473,287,shipped,2012-03-07 15:55:19 UTC,2012-03-07 15:55:19 UTC
1474,287,shipped,2012-03-11 22:55:20 UTC,2012-03-11 22:55:20 UTC
1475,287,shipped,2012-03-09 00:55:20 UTC,2012-03-09 00:55:20 UTC
1476,288,shipped,2012-03-11 05:55:20 UTC,2012-03-11 05:55:20 UTC
1477,288,shipped,2012-03-24 11:55:20 UTC,2012-03-24 11:55:20 UTC
1478,288,shipped,2012-03-09 12:55:20 UTC,2012-03-09 12:55:20 UTC
1479,288,shipped,2012-03-06 22:55:20 UTC,2012-03-06 22:55:20 UTC
1480,288,shipped,2012-03-09 12:55:20 UTC,2012-03-09 12:55:20 UTC
1481,288,shipped,2012-03-20 03:55:20 UTC,2012-03-20 03:55:20 UTC
1482,288,shipped,2012-03-14 05:55:20 UTC,2012-03-14 05:55:20 UTC
1483,288,shipped,2012-03-22 03:55:20 UTC,2012-03-22 03:55:20 UTC
1484,288,shipped,2012-03-20 10:55:20 UTC,2012-03-20 10:55:20 UTC
1485,288,shipped,2012-03-09 13:55:20 UTC,2012-03-09 13:55:20 UTC
1486,289,shipped,2012-03-22 10:55:20 UTC,2012-03-22 10:55:20 UTC
1487,289,shipped,2012-03-07 02:55:20 UTC,2012-03-07 02:55:20 UTC
1488,289,shipped,2012-03-24 21:55:20 UTC,2012-03-24 21:55:20 UTC
1489,289,shipped,2012-03-26 22:55:20 UTC,2012-03-26 22:55:20 UTC
1490,289,shipped,2012-03-27 00:55:20 UTC,2012-03-27 00:55:20 UTC
1491,289,shipped,2012-03-22 22:55:20 UTC,2012-03-22 22:55:20 UTC
1492,289,shipped,2012-03-24 11:55:21 UTC,2012-03-24 11:55:21 UTC
1493,289,shipped,2012-03-24 03:55:21 UTC,2012-03-24 03:55:21 UTC
1494,289,shipped,2012-03-15 10:55:21 UTC,2012-03-15 10:55:21 UTC
1495,289,shipped,2012-03-25 10:55:21 UTC,2012-03-25 10:55:21 UTC
1496,290,shipped,2012-03-27 04:55:21 UTC,2012-03-27 04:55:21 UTC
1497,290,shipped,2012-03-08 13:55:21 UTC,2012-03-08 13:55:21 UTC
1498,290,shipped,2012-03-13 02:55:21 UTC,2012-03-13 02:55:21 UTC
1499,290,shipped,2012-03-09 12:55:21 UTC,2012-03-09 12:55:21 UTC
1500,290,shipped,2012-03-27 01:55:21 UTC,2012-03-27 01:55:21 UTC
1501,290,shipped,2012-03-09 00:55:21 UTC,2012-03-09 00:55:21 UTC
1502,290,shipped,2012-03-21 09:55:21 UTC,2012-03-21 09:55:21 UTC
1503,291,shipped,2012-03-15 10:55:21 UTC,2012-03-15 10:55:21 UTC
1504,291,shipped,2012-03-17 03:55:21 UTC,2012-03-17 03:55:21 UTC
1505,291,shipped,2012-03-10 00:55:21 UTC,2012-03-10 00:55:21 UTC
1506,292,shipped,2012-03-07 02:55:21 UTC,2012-03-07 02:55:21 UTC
1507,292,shipped,2012-03-25 13:55:21 UTC,2012-03-25 13:55:21 UTC
1508,292,shipped,2012-03-25 01:55:21 UTC,2012-03-25 01:55:21 UTC
1509,292,shipped,2012-03-24 04:55:21 UTC,2012-03-24 04:55:21 UTC
1510,292,shipped,2012-03-14 03:55:21 UTC,2012-03-14 03:55:21 UTC
